"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","QGDP","TOT","PC_CHGPP","Q","1956-Q2",0.826319427,
"USA","QGDP","TOT","PC_CHGPP","Q","1956-Q3",-0.089839593,
"USA","QGDP","TOT","PC_CHGPP","Q","1956-Q4",1.645864038,
"USA","QGDP","TOT","PC_CHGPP","Q","1957-Q1",0.640291153,
"USA","QGDP","TOT","PC_CHGPP","Q","1957-Q2",-0.219085924,
"USA","QGDP","TOT","PC_CHGPP","Q","1957-Q3",0.980018402,
"USA","QGDP","TOT","PC_CHGPP","Q","1957-Q4",-1.034279655,
"USA","QGDP","TOT","PC_CHGPP","Q","1958-Q1",-2.595440045,
"USA","QGDP","TOT","PC_CHGPP","Q","1958-Q2",0.657226726,
"USA","QGDP","TOT","PC_CHGPP","Q","1958-Q3",2.313217041,
"USA","QGDP","TOT","PC_CHGPP","Q","1958-Q4",2.33810956,
"USA","QGDP","TOT","PC_CHGPP","Q","1959-Q1",1.919552804,
"USA","QGDP","TOT","PC_CHGPP","Q","1959-Q2",2.255169531,
"USA","QGDP","TOT","PC_CHGPP","Q","1959-Q3",0.070560341,
"USA","QGDP","TOT","PC_CHGPP","Q","1959-Q4",0.284889055,
"USA","QGDP","TOT","PC_CHGPP","Q","1960-Q1",2.247714292,
"USA","QGDP","TOT","PC_CHGPP","Q","1960-Q2",-0.539073361,
"USA","QGDP","TOT","PC_CHGPP","Q","1960-Q3",0.48942128,
"USA","QGDP","TOT","PC_CHGPP","Q","1960-Q4",-1.283403329,
"USA","QGDP","TOT","PC_CHGPP","Q","1961-Q1",0.67490454,
"USA","QGDP","TOT","PC_CHGPP","Q","1961-Q2",1.697434269,
"USA","QGDP","TOT","PC_CHGPP","Q","1961-Q3",1.919586999,
"USA","QGDP","TOT","PC_CHGPP","Q","1961-Q4",1.961098063,
"USA","QGDP","TOT","PC_CHGPP","Q","1962-Q1",1.783648811,
"USA","QGDP","TOT","PC_CHGPP","Q","1962-Q2",0.903663823,
"USA","QGDP","TOT","PC_CHGPP","Q","1962-Q3",1.228513048,
"USA","QGDP","TOT","PC_CHGPP","Q","1962-Q4",0.328901576,
"USA","QGDP","TOT","PC_CHGPP","Q","1963-Q1",1.091574332,
"USA","QGDP","TOT","PC_CHGPP","Q","1963-Q2",1.122121453,
"USA","QGDP","TOT","PC_CHGPP","Q","1963-Q3",2.198434459,
"USA","QGDP","TOT","PC_CHGPP","Q","1963-Q4",0.655602437,
"USA","QGDP","TOT","PC_CHGPP","Q","1964-Q1",2.108252099,
"USA","QGDP","TOT","PC_CHGPP","Q","1964-Q2",1.08873369,
"USA","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.562300666,
"USA","QGDP","TOT","PC_CHGPP","Q","1964-Q4",0.308871858,
"USA","QGDP","TOT","PC_CHGPP","Q","1965-Q1",2.419751879,
"USA","QGDP","TOT","PC_CHGPP","Q","1965-Q2",1.263298249,
"USA","QGDP","TOT","PC_CHGPP","Q","1965-Q3",2.223252282,
"USA","QGDP","TOT","PC_CHGPP","Q","1965-Q4",2.304040466,
"USA","QGDP","TOT","PC_CHGPP","Q","1966-Q1",2.434228759,
"USA","QGDP","TOT","PC_CHGPP","Q","1966-Q2",0.341601962,
"USA","QGDP","TOT","PC_CHGPP","Q","1966-Q3",0.846905052,
"USA","QGDP","TOT","PC_CHGPP","Q","1966-Q4",0.820407109,
"USA","QGDP","TOT","PC_CHGPP","Q","1967-Q1",0.885552587,
"USA","QGDP","TOT","PC_CHGPP","Q","1967-Q2",0.061297813,
"USA","QGDP","TOT","PC_CHGPP","Q","1967-Q3",0.946120917,
"USA","QGDP","TOT","PC_CHGPP","Q","1967-Q4",0.754017127,
"USA","QGDP","TOT","PC_CHGPP","Q","1968-Q1",2.039507129,
"USA","QGDP","TOT","PC_CHGPP","Q","1968-Q2",1.67079955,
"USA","QGDP","TOT","PC_CHGPP","Q","1968-Q3",0.774955663,
"USA","QGDP","TOT","PC_CHGPP","Q","1968-Q4",0.393320041,
"USA","QGDP","TOT","PC_CHGPP","Q","1969-Q1",1.565115509,
"USA","QGDP","TOT","PC_CHGPP","Q","1969-Q2",0.303995321,
"USA","QGDP","TOT","PC_CHGPP","Q","1969-Q3",0.660514205,
"USA","QGDP","TOT","PC_CHGPP","Q","1969-Q4",-0.487694588,
"USA","QGDP","TOT","PC_CHGPP","Q","1970-Q1",-0.148470701,
"USA","QGDP","TOT","PC_CHGPP","Q","1970-Q2",0.141930001,
"USA","QGDP","TOT","PC_CHGPP","Q","1970-Q3",0.92155083,
"USA","QGDP","TOT","PC_CHGPP","Q","1970-Q4",-1.071638106,
"USA","QGDP","TOT","PC_CHGPP","Q","1971-Q1",2.715992789,
"USA","QGDP","TOT","PC_CHGPP","Q","1971-Q2",0.54112008,
"USA","QGDP","TOT","PC_CHGPP","Q","1971-Q3",0.822967085,
"USA","QGDP","TOT","PC_CHGPP","Q","1971-Q4",0.235783839,
"USA","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.838958884,
"USA","QGDP","TOT","PC_CHGPP","Q","1972-Q2",2.269772354,
"USA","QGDP","TOT","PC_CHGPP","Q","1972-Q3",0.944381888,
"USA","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.674458738,
"USA","QGDP","TOT","PC_CHGPP","Q","1973-Q1",2.474806377,
"USA","QGDP","TOT","PC_CHGPP","Q","1973-Q2",1.08866253,
"USA","QGDP","TOT","PC_CHGPP","Q","1973-Q3",-0.525898536,
"USA","QGDP","TOT","PC_CHGPP","Q","1973-Q4",0.949216043,
"USA","QGDP","TOT","PC_CHGPP","Q","1974-Q1",-0.859772574,
"USA","QGDP","TOT","PC_CHGPP","Q","1974-Q2",0.237683227,
"USA","QGDP","TOT","PC_CHGPP","Q","1974-Q3",-0.945142778,
"USA","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-0.388140783,
"USA","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-1.217285876,
"USA","QGDP","TOT","PC_CHGPP","Q","1975-Q2",0.714536216,
"USA","QGDP","TOT","PC_CHGPP","Q","1975-Q3",1.711651967,
"USA","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.346524152,
"USA","QGDP","TOT","PC_CHGPP","Q","1976-Q1",2.248760121,
"USA","QGDP","TOT","PC_CHGPP","Q","1976-Q2",0.733700577,
"USA","QGDP","TOT","PC_CHGPP","Q","1976-Q3",0.548705764,
"USA","QGDP","TOT","PC_CHGPP","Q","1976-Q4",0.724850978,
"USA","QGDP","TOT","PC_CHGPP","Q","1977-Q1",1.181483598,
"USA","QGDP","TOT","PC_CHGPP","Q","1977-Q2",1.944113078,
"USA","QGDP","TOT","PC_CHGPP","Q","1977-Q3",1.804355899,
"USA","QGDP","TOT","PC_CHGPP","Q","1977-Q4",0.002185772,
"USA","QGDP","TOT","PC_CHGPP","Q","1978-Q1",0.319163241,
"USA","QGDP","TOT","PC_CHGPP","Q","1978-Q2",3.864270188,
"USA","QGDP","TOT","PC_CHGPP","Q","1978-Q3",1.005517127,
"USA","QGDP","TOT","PC_CHGPP","Q","1978-Q4",1.344143064,
"USA","QGDP","TOT","PC_CHGPP","Q","1979-Q1",0.179787288,
"USA","QGDP","TOT","PC_CHGPP","Q","1979-Q2",0.106919831,
"USA","QGDP","TOT","PC_CHGPP","Q","1979-Q3",0.742871468,
"USA","QGDP","TOT","PC_CHGPP","Q","1979-Q4",0.250075034,
"USA","QGDP","TOT","PC_CHGPP","Q","1980-Q1",0.314519076,
"USA","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-2.060472164,
"USA","QGDP","TOT","PC_CHGPP","Q","1980-Q3",-0.118847117,
"USA","QGDP","TOT","PC_CHGPP","Q","1980-Q4",1.864925605,
"USA","QGDP","TOT","PC_CHGPP","Q","1981-Q1",1.959429461,
"USA","QGDP","TOT","PC_CHGPP","Q","1981-Q2",-0.741063613,
"USA","QGDP","TOT","PC_CHGPP","Q","1981-Q3",1.19752521,
"USA","QGDP","TOT","PC_CHGPP","Q","1981-Q4",-1.089564087,
"USA","QGDP","TOT","PC_CHGPP","Q","1982-Q1",-1.553544479,
"USA","QGDP","TOT","PC_CHGPP","Q","1982-Q2",0.456198515,
"USA","QGDP","TOT","PC_CHGPP","Q","1982-Q3",-0.382299274,
"USA","QGDP","TOT","PC_CHGPP","Q","1982-Q4",0.039946274,
"USA","QGDP","TOT","PC_CHGPP","Q","1983-Q1",1.317847576,
"USA","QGDP","TOT","PC_CHGPP","Q","1983-Q2",2.275612439,
"USA","QGDP","TOT","PC_CHGPP","Q","1983-Q3",1.999064294,
"USA","QGDP","TOT","PC_CHGPP","Q","1983-Q4",2.086217479,
"USA","QGDP","TOT","PC_CHGPP","Q","1984-Q1",1.954770289,
"USA","QGDP","TOT","PC_CHGPP","Q","1984-Q2",1.727792663,
"USA","QGDP","TOT","PC_CHGPP","Q","1984-Q3",0.964063628,
"USA","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.820857146,
"USA","QGDP","TOT","PC_CHGPP","Q","1985-Q1",0.969072301,
"USA","QGDP","TOT","PC_CHGPP","Q","1985-Q2",0.880466353,
"USA","QGDP","TOT","PC_CHGPP","Q","1985-Q3",1.527121263,
"USA","QGDP","TOT","PC_CHGPP","Q","1985-Q4",0.743327344,
"USA","QGDP","TOT","PC_CHGPP","Q","1986-Q1",0.933524708,
"USA","QGDP","TOT","PC_CHGPP","Q","1986-Q2",0.450377363,
"USA","QGDP","TOT","PC_CHGPP","Q","1986-Q3",0.956992886,
"USA","QGDP","TOT","PC_CHGPP","Q","1986-Q4",0.536985718,
"USA","QGDP","TOT","PC_CHGPP","Q","1987-Q1",0.74501963,
"USA","QGDP","TOT","PC_CHGPP","Q","1987-Q2",1.078842316,
"USA","QGDP","TOT","PC_CHGPP","Q","1987-Q3",0.867566856,
"USA","QGDP","TOT","PC_CHGPP","Q","1987-Q4",1.717036096,
"USA","QGDP","TOT","PC_CHGPP","Q","1988-Q1",0.516654167,
"USA","QGDP","TOT","PC_CHGPP","Q","1988-Q2",1.313900617,
"USA","QGDP","TOT","PC_CHGPP","Q","1988-Q3",0.585928314,
"USA","QGDP","TOT","PC_CHGPP","Q","1988-Q4",1.332500553,
"USA","QGDP","TOT","PC_CHGPP","Q","1989-Q1",1.016597674,
"USA","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.763265657,
"USA","QGDP","TOT","PC_CHGPP","Q","1989-Q3",0.740876994,
"USA","QGDP","TOT","PC_CHGPP","Q","1989-Q4",0.197050974,
"USA","QGDP","TOT","PC_CHGPP","Q","1990-Q1",1.092795416,
"USA","QGDP","TOT","PC_CHGPP","Q","1990-Q2",0.36291179,
"USA","QGDP","TOT","PC_CHGPP","Q","1990-Q3",0.066512432,
"USA","QGDP","TOT","PC_CHGPP","Q","1990-Q4",-0.910394541,
"USA","QGDP","TOT","PC_CHGPP","Q","1991-Q1",-0.467867584,
"USA","QGDP","TOT","PC_CHGPP","Q","1991-Q2",0.779718038,
"USA","QGDP","TOT","PC_CHGPP","Q","1991-Q3",0.505338431,
"USA","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.348563902,
"USA","QGDP","TOT","PC_CHGPP","Q","1992-Q1",1.197157574,
"USA","QGDP","TOT","PC_CHGPP","Q","1992-Q2",1.084320604,
"USA","QGDP","TOT","PC_CHGPP","Q","1992-Q3",0.988107189,
"USA","QGDP","TOT","PC_CHGPP","Q","1992-Q4",1.042879871,
"USA","QGDP","TOT","PC_CHGPP","Q","1993-Q1",0.166979092,
"USA","QGDP","TOT","PC_CHGPP","Q","1993-Q2",0.582113453,
"USA","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.477156587,
"USA","QGDP","TOT","PC_CHGPP","Q","1993-Q4",1.36007556,
"USA","QGDP","TOT","PC_CHGPP","Q","1994-Q1",0.97031284,
"USA","QGDP","TOT","PC_CHGPP","Q","1994-Q2",1.355099752,
"USA","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.584536016,
"USA","QGDP","TOT","PC_CHGPP","Q","1994-Q4",1.145518265,
"USA","QGDP","TOT","PC_CHGPP","Q","1995-Q1",0.35469547,
"USA","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.298305699,
"USA","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.850664868,
"USA","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.679036536,
"USA","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.748971329,
"USA","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.667883947,
"USA","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.897010936,
"USA","QGDP","TOT","PC_CHGPP","Q","1996-Q4",1.038397649,
"USA","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.645560777,
"USA","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.661978105,
"USA","QGDP","TOT","PC_CHGPP","Q","1997-Q3",1.250778573,
"USA","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.858743563,
"USA","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.999375401,
"USA","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.925820507,
"USA","QGDP","TOT","PC_CHGPP","Q","1998-Q3",1.252764553,
"USA","QGDP","TOT","PC_CHGPP","Q","1998-Q4",1.616190702,
"USA","QGDP","TOT","PC_CHGPP","Q","1999-Q1",0.943826615,
"USA","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.83500003,
"USA","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.323027026,
"USA","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.642779005,
"USA","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.364447361,
"USA","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.820583008,
"USA","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.099774128,
"USA","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.594361755,
"USA","QGDP","TOT","PC_CHGPP","Q","2001-Q1",-0.324221003,
"USA","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.621389215,
"USA","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.400349016,
"USA","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.277314358,
"USA","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.828227216,
"USA","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.615502456,
"USA","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.403528704,
"USA","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.130655767,
"USA","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.516723187,
"USA","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.893377801,
"USA","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.66689627,
"USA","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.154045728,
"USA","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.572916486,
"USA","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.778738758,
"USA","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.941247225,
"USA","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.022027369,
"USA","QGDP","TOT","PC_CHGPP","Q","2005-Q1",1.110882508,
"USA","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.486604478,
"USA","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.78562198,
"USA","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.567928238,
"USA","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.34866612,
"USA","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.245583731,
"USA","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.150456188,
"USA","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.843711696,
"USA","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.293598861,
"USA","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.63843453,
"USA","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.602306657,
"USA","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.609644003,
"USA","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-0.407429474,
"USA","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.572295345,
"USA","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.526892902,
"USA","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.183097148,
"USA","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.165722531,
"USA","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.169238139,
"USA","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.361929991,
"USA","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.06796195,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.500053481,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.967704639,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.77314415,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.519595159,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-0.240916068,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.678050751,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.038767163,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.121678183,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.817922845,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.455859987,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.174882978,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.109838067,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.867789548,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.13938522,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.791653411,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.711171002,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.350109737,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.284128907,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.164961644,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.448993402,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.813313626,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.580001432,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.323372673,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.146234347,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.589179869,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.302388807,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.601115379,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.496888796,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.429663114,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.503792981,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.827488715,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.005660086,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.692653861,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.697342921,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.722035914,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.181783198,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.54271061,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.67300894,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.889966473,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.443046894,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.175154201,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.484336154,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.854483117,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.963213279,
"USA","QGDP","TOT","PC_CHGPP","Q","2021-Q1",1.542791999,
"USA","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.707015905,
"USA","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.656694491,
"USA","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.69569402,
"USA","QGDP","TOT","PC_CHGPP","Q","2022-Q1",-0.410338185,
"USA","QGDP","TOT","PC_CHGPP","Q","2022-Q2",-0.144633973,
"USA","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.801155209,
"USA","QGDP","TOT","PC_CHGPP","Q","2022-Q4",0.637397896,
"USA","QGDP","TOT","PC_CHGPP","Q","2023-Q1",0.316848896,
